B4,45.0704225352,66.6666666667,32.3943661972,58.041958042,44.7552447552,73.4265734266
C#5,25.3521126761,9.92907801418,61.2676056338,25.1748251748,17.4825174825,0.699300699301
D#5,0.704225352113,0.0,0.0,1.3986013986,0.699300699301,0.0
E5,21.8309859155,4.25531914894,2.11267605634,6.29370629371,1.3986013986,1.3986013986
F#5,0.0,0.0,0.0,0.0,0.699300699301,0.0
cn-da-xp-mb.png
,Op. line,,,Cl. line,,
,S1,S2,S3,S1,S2,S3
E4,0.0,0.0,0.0,0.0,0.0,36.0
F#4,0.0,8.0,4.0,0.0,4.0,0.0
G#4,0.0,20.0,0.0,0.0,32.0,8.0
B4,12.0,56.0,8.0,16.0,60.0,52.0
C#5,84.0,16.0,80.0,84.0,4.0,0.0
D#5,4.0,0.0,0.0,0.0,0.0,0.0
E5,0.0,0.0,8.0,0.0,0.0,4.0
cn-da-xp-yb.png
,Op. line,,,Cl. line,,
,S1,S2,S3,S1,S2,S3
D#4,0.0,0.0,0.0,0.0,0.0,6.06060606061
E4,0.0,0.0,0.0,6.06060606061,0.0,3.0303030303
F#4,0.0,8.82352941176,5.88235294118,0.0,0.0,0.0
G#4,5.88235294118,23.5294117647,0.0,6.06060606061,18.1818181818,12.1212121212
A4,0.0,0.0,0.0,0.0,0.0,3.0303030303
B4,67.6470588235,64.7058823529,44.1176470588,60.6060606061,78.7878787879,75.7575757576
C#5,26.4705882353,2.94117647059,47.0588235294,27.2727272727,0.0,0.0
E5,0.0,0.0,2.94117647059,0.0,0.0,0.0
F#5,0.0,0.0,0.0,0.0,3.0303030303,0.0
cn-da-xp-kb.png
,Op. line,,,Cl. line,,
,S1,S2,S3,S1,S2,S3
E4,0.0,0.0,1.20481927711,0.0,0.0,0.0
F#4,1.20481927711,0.0,2.40963855422,0.0,0.0,0.0
G#4,8.43373493976,10.9756097561,0.0,10.5882352941,37.6470588235,18.8235294118
A4,0.0,0.0,0.0,0.0,2.35294117647,0.0
A#4,0.0,0.0,0.0,0.0,1.17647058824,0.0
B4,45.7831325301,70.7317073171,34.9397590361,69.4117647059,27.0588235294,78.8235294118
C#5,7.22891566265,10.9756097561,61.4457831325,7.05882352941,28.2352941176,1.17647058824
D#5,0.0,0.0,0.0,2.35294117647,1.17647058824,0.0
E5,37.3493975904,7.31707317073,0.0,10.5882352941,2.35294117647,1.17647058824
